DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
BD200000000147,BDGE42FL,BD,2000.0,147.0,BD2000DHS,284735.71875,302041.0,320724.9375,145.4250030517578,130.69166564941406,130.06666564941406,163.31666564941406,41.35308074951172,37.25178146362305,37.33971405029297,48.630271911621094,0.0010796795761774457,0.0016776296827528212,0.002954233828045073,28.759344482421874,28.798663330078124,28.834072875976563,28.533349609375,10.350000381469727,10.050000190734863,10.383333206176758,10.233333587646484,10.0,3162.7,3176.9,3228.8,3194.0,3284.4,3299.5,3316.0,0.0,0.0,0.0,0.0,45.88861386138614,894.6252604166667,10.0,60.02466583251953,-9999,-9999,-9999,25.117227172851564,25.145301818847656,24.996945190429688,25.060008239746093,225.35832816377172,726.2676799007444,685.0523418114144,0.6387172348741857,3.944789081885856,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.05000114440918,31.65833282470703,32.30833435058594,30.933334350585938,25.866666793823242,26.608333587646484,27.100000381469727,25.80000114440918,20.700000762939453,21.608333587646484,21.92500114440918,20.700000762939453,0.19285120674786976,21.159819030761717,21.586666870117188,21.47510986328125,21.491940307617188,21.159819030761717,21.586666870117188,3.516666889190674,3.508333444595337,3.4833333492279053,3.3583333492279053,30129.59959,34953.11252,49060.59893,1588.9,1780.6,1850.5,1529.3,1648.8,1399.2,1803.2,0.11426378538827446,0.0,0.0,0.0,29.458499908447266,29.15875244140625,19.430999755859375,21.284250259399414,18.139999389648438,29.07200050354004,29.72650146484375,26.048500061035156,29.99625015258789,23.684751510620117,27.228500366210938,28.831499099731445,95.07444168734492,9.344913151364764,59.46522352430556,64.7418915719697,68.67668876262626,72.92495758364899,281952.375,302589.25,315585.625,328575.21875,887.3638337468983,952.3123449131514,993.2148728287841,1034.0958436724566,6.484999656677246,6.266666412353516,6.5958333015441895,6.6508331298828125
BD200000000148,BDGE42FL,BD,2000.0,148.0,BD2000DHS,303419.5,321860.3125,341770.28125,145.4250030517578,130.69166564941406,130.06666564941406,163.31666564941406,41.35308074951172,37.25178146362305,37.33971405029297,48.630271911621094,0.0006633650391332565,0.0009397379813655731,0.001679009199142456,28.826273600260418,28.615590413411457,28.62469736735026,28.627225240071613,10.350000381469727,10.050000190734863,10.383333206176758,10.233333587646484,10.0,3202.5833333333335,3215.9166666666665,3250.4166666666665,3194.75,3275.75,3287.1666666666665,3307.25,0.0,0.0,0.0,0.0,48.4175,894.6253051757812,10.0,62.02304458618164,-9999,-9999,-9999,25.119486490885418,25.04053243001302,24.816396077473957,25.072845458984375,229.4566796875,1062.86453125,745.5371875,0.6779917907714844,3.799762878417969,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.05000114440918,31.65833282470703,32.30833435058594,30.933334350585938,25.866666793823242,26.608333587646484,27.100000381469727,25.80000114440918,20.700000762939453,21.608333587646484,21.92500114440918,20.700000762939453,0.19892034322673285,21.00809097290039,21.518470764160156,21.412696838378906,21.46546681722005,21.00809097290039,21.518470764160156,3.516666889190674,3.508333444595337,3.4833333492279053,3.3583333492279053,23355.90823,29033.62141,57303.80788,1522.25,1794.0,1860.5,1517.3333333333333,1657.4166666666667,1396.0833333333333,1832.0,0.10610398292541504,0.0,0.0,0.0,29.488250732421875,29.134000778198242,19.487751007080078,21.410749435424805,18.272748947143555,29.04199981689453,29.72075080871582,25.87900161743164,30.02899932861328,23.696001052856445,27.254501342773438,28.814998626708984,88.0675,10.905,64.34184104114321,70.05124254082915,74.3087213410804,78.90538630653266,270558.3125,290344.3125,302796.8125,315241.65625,856.9503125,919.619375,959.060625,998.4778125,6.484999656677246,6.266666412353516,6.5958333015441895,6.6508331298828125
BD200000000149,BDGE42FL,BD,2000.0,149.0,BD2000DHS,236320.5625,250755.9375,266284.0625,126.30833435058594,116.75,113.24166870117188,142.47500610351562,35.00461959838867,32.35565948486328,31.529001235961914,40.804298400878906,9.142903847590325e-06,5.974813349663265e-05,0.0001826726728015476,28.4520991398738,28.300001878004807,28.14311100886418,28.48552527794471,11.633333206176758,11.383333206176758,11.741666793823242,11.574999809265137,10.0,2982.3076923076924,2995.846153846154,3032.6923076923076,3005.923076923077,3142.3846153846152,3165.4615384615386,3205.5384615384614,0.0,0.0,0.0,0.0,40.9452736318408,1978.4153645833333,9.0,70.85981750488281,-9999,-9999,-9999,25.14722618689904,24.882469764122597,24.75487576998197,25.1886479304387,162.39948694029852,1377.476368159204,716.1447450248756,0.3824477693927822,3.9795079776896767,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.991666793823242,32.59166717529297,33.275001525878906,31.975000381469727,26.149999618530273,26.866666793823242,27.366666793823242,26.17500114440918,20.358333587646484,21.20833396911621,21.533334732055664,20.399999618530273,0.2334744731460619,21.36664287860577,21.891770582932693,21.8423579289363,21.464937650240383,21.36664287860577,21.891770582932693,3.6083333492279053,3.6083333492279053,3.5916666984558105,3.491666793823242,8950.779145,13312.65362,72167.88981,1525.9,1794.6,1792.5,1447.0,1607.2,1314.9,1840.1,0.06493992591971781,0.0,0.0,0.0,29.634750366210938,29.084251403808594,19.631999969482422,21.472000122070312,18.576000213623047,28.955249786376953,29.927249908447266,25.993999481201172,30.40850067138672,23.692251205444336,27.470500946044922,28.85099983215332,251.86069651741295,27.733830845771145,48.96698029029188,53.30951578362944,56.566168305837564,60.069117822017766,228982.671875,245662.953125,256253.09375,266770.21875,731.6422574626865,784.942630597015,818.7782960199005,852.3837842039801,6.244999885559082,5.925833225250244,6.168333053588867,6.286666393280029
BD200000000150,BDGE42FL,BD,2000.0,150.0,BD2000DHS,12683.9375,13454.8232421875,14287.126953125,145.4250030517578,130.69166564941406,130.06666564941406,163.31666564941406,41.35308074951172,37.25178146362305,37.33971405029297,48.630271911621094,8.607837550628644e-05,0.00035951734305574343,0.009316054674295278,29.42818260192871,29.064544677734375,29.0939998626709,28.70400047302246,10.350000381469727,10.050000190734863,10.383333206176758,10.233333587646484,10,3444,3440,3452,3314,3313,3229,3259,0.0,0.0,0.0,0.0,40.705882352941174,894.6253662109375,10.0,78.72297668457031,-9999,-9999,-9999,25.26409149169922,25.170000076293945,25.068363189697266,24.957834243774414,227.97531307444854,1290.4835707720588,522.6044347426471,0.1923686195822323,3.3973043105181526,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.05000114440918,31.65833282470703,32.30833435058594,30.933334350585938,25.866666793823242,26.608333587646484,27.100000381469727,25.80000114440918,20.700000762939453,21.608333587646484,21.92500114440918,20.700000762939453,0.3332310914993286,21.042726516723633,21.211666107177734,21.100000381469727,21.275455474853516,21.042726516723633,21.211666107177734,3.516666889190674,3.508333444595337,3.4833333492279053,3.3583333492279053,47477.51125,54485.32352,38501.48075,1533.0,1868.0,1952.0,1635.0,1721.0,1426.0,1848.0,0.04796000789193546,0.0,0.0,2.0,29.236000061035156,29.0,19.434999465942383,21.286998748779297,18.207000732421875,28.89699935913086,29.36400032043457,26.132999420166016,29.777999877929688,23.69099998474121,27.404998779296875,28.810998916625977,85.88235294117646,27.529411764705884,60.42706657858456,65.78909122242646,69.78752585018383,74.10450654871323,12152.16796875,12999.255859375,13513.533203125,14024.037109375,905.5652573529412,968.6893382352941,1007.0126378676471,1045.0549172794117,6.484999656677246,6.266666412353516,6.5958333015441895,6.6508331298828125
BD200000000151,BDGE42FL,BD,2000.0,151.0,BD2000DHS,263190.03125,279185.8125,296456.0,148.73333740234375,129.25833129882812,134.36666870117188,157.94166564941406,43.00722885131836,37.1076545715332,38.574161529541016,46.913368225097656,0.0005789514248951888,0.0008999858147058731,0.004911285944474049,28.88141784667969,28.49912109375,28.427032470703125,28.214236450195312,10.458333969116211,10.266666412353516,10.625,10.449999809265137,10.0,2844.9,2895.1,2899.3,2828.5,2965.1,3063.4,3100.8,0.0,0.0,0.0,0.0,45.448362720403026,894.6253662109375,10.0,23.133260091145832,-9999,-9999,-9999,25.131573486328126,24.84074249267578,24.577687072753907,24.40302734375,174.96180336901764,1391.3724811083123,622.187814861461,0.5855318545094065,2.9614968095678527,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.00833511352539,31.666667938232422,32.358333587646484,30.975000381469727,25.75,26.516666412353516,27.0,25.71666717529297,20.55000114440918,21.399999618530273,21.733333587646484,20.525001525878906,0.054797795025874944,20.72834167480469,20.591818237304686,21.381727600097655,21.18236389160156,20.72834167480469,20.591818237304686,3.4583334922790527,3.4833333492279053,3.4833333492279053,3.366666793823242,65069.74656,71567.7998,17929.15327,1473.6363636363637,1745.0,1903.0,1700.6363636363637,1763.7272727272727,1458.5454545454545,1845.1818181818182,0.08937060262454247,0.0,0.0,0.0,29.27166748046875,28.98333231608073,19.317665100097656,20.989667256673176,17.8086675008138,28.815333048502605,29.174001057942707,25.4760004679362,29.415334065755207,23.555333455403645,27.292332967122395,28.722333272298176,121.97229219143577,8.455919395465996,59.17294257714106,64.42367561397985,68.3391254722922,72.56652432304786,255134.921875,272300.5,282434.3125,292445.0,836.6501889168766,892.9017632241813,926.091467254408,958.874685138539,6.323333263397217,6.355833053588867,6.498332977294922,6.413332939147949
BD200000000152,BDGE42FL,BD,2000.0,152.0,BD2000DHS,308028.46875,326749.375,346961.75,145.4250030517578,130.69166564941406,130.06666564941406,163.31666564941406,41.35308074951172,37.25178146362305,37.33971405029297,48.630271911621094,0.0012431630912499551,0.0016141125024893344,0.008493502934773764,29.08165232340495,28.757235209147137,28.855985005696613,28.46092478434245,10.350000381469727,10.050000190734863,10.383333206176758,10.233333587646484,10.0,3176.4166666666665,3193.3333333333335,3242.4166666666665,3141.6666666666665,3124.4166666666665,3175.8333333333335,3199.0,0.0,0.0,0.0,0.0,47.78643216080402,894.6253662109375,10.0,58.131561279296875,-9999,-9999,-9999,25.24982452392578,25.04785919189453,24.995946248372395,24.652198791503906,218.80759996851384,1338.5114924433249,549.3338712216624,0.5390029253827535,2.6291374763853903,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.05000114440918,31.65833282470703,32.30833435058594,30.933334350585938,25.866666793823242,26.608333587646484,27.100000381469727,25.80000114440918,20.700000762939453,21.608333587646484,21.92500114440918,20.700000762939453,0.2673180389404297,21.135910034179688,20.843475341796875,21.417999267578125,21.338485717773438,21.135910034179688,20.843475341796875,3.516666889190674,3.508333444595337,3.4833333492279053,3.3583333492279053,53847.40638,60789.16197,32403.78771,1515.6666666666667,1822.0833333333333,1915.4166666666667,1660.5,1723.75,1438.9166666666667,1869.4166666666667,0.10571832921102606,0.0,0.0,0.0,29.214750289916992,28.975250244140625,19.352001190185547,21.191749572753906,17.959251403808594,28.854999542236328,29.308500289916992,25.725500106811523,29.70599937438965,23.634000778198242,27.360748291015625,28.779998779296875,89.42569269521411,13.589420654911839,65.57822265625,71.397333984375,75.7366162109375,80.421611328125,275962.875,295172.96875,306823.9375,318387.5625,890.0843828715365,952.0251889168766,989.5837531486146,1026.8593356423173,6.484999656677246,6.266666412353516,6.5958333015441895,6.6508331298828125
BD200000000154,BDGE42FL,BD,2000.0,154.0,BD2000DHS,12623.1748046875,13390.3681640625,14218.6826171875,145.4250030517578,130.69166564941406,130.06666564941406,163.31666564941406,41.35308074951172,37.25178146362305,37.33971405029297,48.630271911621094,0.0010932749137282372,0.0015651208038131397,0.002607889473438263,29.21181869506836,28.72333335876465,27.86090850830078,28.704545974731445,10.350000381469727,10.050000190734863,10.383333206176758,10.233333587646484,10.0,3199,3260,3268,3159,3109,3031,3088,0.0,0.0,0.0,0.0,51.0625,894.6253662109375,10,48.296199798583984,-9999,-9999,-9999,25.483909606933594,25.611665725708008,24.85636329650879,25.318939208984375,116.13565826416016,227.94357299804688,306.8116149902344,0.9757149815559387,3.4652156829833984,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.05000114440918,31.65833282470703,32.30833435058594,30.933334350585938,25.866666793823242,26.608333587646484,27.100000381469727,25.80000114440918,20.700000762939453,21.608333587646484,21.92500114440918,20.700000762939453,0.4384973347187042,21.851818084716797,21.933332443237305,21.756000518798828,22.5,21.851818084716797,21.933332443237305,3.516666889190674,3.508333444595337,3.4833333492279053,3.3583333492279053,51244.92349,57944.25083,66674.59698,1562,1833,1938,1629,1608,1407,1977,0.15147648751735687,0.0,0.0,1.0,29.141000747680664,28.878999710083008,19.58099937438965,21.535999298095703,18.43400001525879,28.889999389648438,29.30299949645996,25.979000091552734,29.83799934387207,23.81599998474121,27.51300048828125,28.807998657226562,64.375,2.75,66.60088348388672,72.5107421875,76.91769409179688,81.67575073242188,9222.603515625,9500.4248046875,9510.904296875,9505.01953125,728.6971435546875,750.6484375,751.4764404296875,751.011474609375,6.484999656677246,6.266666412353516,6.5958333015441895,6.6508331298828125
BD200000000155,BDGE42FL,BD,2000.0,155.0,BD2000DHS,248951.53125,264081.96875,280417.8125,151.90834045410156,138.68333435058594,144.0916748046875,175.23333740234375,44.13801574707031,40.2953987121582,42.070560455322266,52.43890380859375,0.0006199917206628842,0.0008535144456929589,0.002500394917436955,28.72054443359375,28.167999267578125,27.44962158203125,28.13240966796875,9.441666603088379,9.175000190734863,9.52500057220459,9.324999809265137,10.0,3092.4,3148.3,3169.9,3096.9,3235.8,3123.0,3236.2,0.0,0.0,0.0,0.0,41.10224438902743,894.6253662109375,10.0,20.51580238342285,-9999,-9999,-9999,25.35004577636719,25.230001831054686,24.794833374023437,24.75983428955078,175.3740477300995,575.8404850746268,282.69354399875624,1.3660994951997822,3.302581938938122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.45833396911621,31.075000762939453,31.700000762939453,30.391666412353516,25.71666717529297,26.450000762939453,26.916667938232422,25.691667556762695,21.016666412353516,21.899999618530273,22.17500114440918,21.066667556762695,0.09402257267584248,22.140046691894533,21.387255859375,21.97954559326172,22.29199981689453,22.140046691894533,21.387255859375,3.441666841506958,3.441666603088379,3.424999952316284,3.3416666984558105,63416.30848,69737.52468,71912.21636,1464.3333333333333,1802.6666666666667,1957.9166666666667,1738.3333333333333,1615.0833333333333,1416.6666666666667,2064.6666666666665,0.0951816786581011,0.0,0.0,0.0,29.061750411987305,28.860248565673828,19.67475128173828,21.69124984741211,18.563499450683594,28.80099868774414,29.237751007080078,25.959501266479492,29.61425018310547,23.975250244140625,27.68524932861328,28.837249755859375,121.92039800995025,13.82089552238806,52.4464587925063,57.10031289357683,60.570686397984886,64.31752302424434,244872.03125,252142.71875,252315.953125,252056.859375,794.1316853233831,817.6469216417911,818.1453669154229,817.2430037313433,6.837499618530273,6.404999732971191,7.113333225250244,7.110833168029785
BD200000000156,BDGE42FL,BD,2000.0,156.0,BD2000DHS,255950.96875,271506.8125,288301.9375,151.90834045410156,138.68333435058594,144.0916748046875,175.23333740234375,44.13801574707031,40.2953987121582,42.070560455322266,52.43890380859375,0.0007908765758786883,0.0009392083637298099,0.0025345843935769704,28.832363891601563,28.314334106445312,27.77525634765625,28.154046630859376,9.441666603088379,9.175000190734863,9.52500057220459,9.324999809265137,10.0,3092.7,3195.6,3214.1,3118.1,3202.8,3121.9,3245.3,0.0,0.0,0.0,0.0,41.09873417721519,894.6253662109375,10.0,20.69976234436035,-9999,-9999,-9999,25.313009643554686,25.328083801269532,24.798712158203124,24.780615234375,183.83148734177215,632.3818037974684,326.7826938291139,1.2769203668908229,3.5479136792919306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.45833396911621,31.075000762939453,31.700000762939453,30.391666412353516,25.71666717529297,26.450000762939453,26.916667938232422,25.691667556762695,21.016666412353516,21.899999618530273,22.17500114440918,21.066667556762695,0.12698274387751607,21.82216796875,21.407180786132812,21.793655395507812,22.34183349609375,21.82216796875,21.407180786132812,3.441666841506958,3.441666603088379,3.424999952316284,3.3416666984558105,59881.15638,66547.09771,67409.05727,1459.2,1811.7,1950.8,1722.7,1614.8,1415.9,2050.8,0.10654279491569422,0.0,0.0,0.0,29.047000885009766,28.858999252319336,19.61224937438965,21.6252498626709,18.469501495361328,28.80449867248535,29.24449920654297,25.832500457763672,29.624000549316406,23.907249450683594,27.624500274658203,28.815250396728516,116.18987341772151,12.741772151898735,54.582373903508774,59.425766564849624,63.03746671365915,66.93689301378446,242878.34375,250390.78125,250867.75,250918.25,786.7464398734177,811.196835443038,812.860917721519,813.1463607594936,6.837499618530273,6.404999732971191,7.113333225250244,7.110833168029785
BD200000000157,BDGE42FL,BD,2000.0,157.0,BD2000DHS,202403.21875,214704.609375,227986.03125,149.0,140.6750030517578,139.18333435058594,178.3000030517578,42.47031021118164,40.38516616821289,40.342994689941406,52.44117736816406,0.001226217403442045,0.0015811121350602258,0.003298805107044268,28.345909118652344,27.776804606119793,27.523508707682293,27.99060567220052,9.149999618530273,8.774999618530273,9.125,8.983333587646484,10.0,2753.3333333333335,2730.0,2770.3333333333335,2732.4166666666665,2895.0,2861.1666666666665,2938.0,0.0,0.0,0.0,0.0,40.02493765586035,940.182373046875,10.0,7.204374313354492,-9999,-9999,-9999,25.273480733235676,25.243326822916668,25.142003377278645,25.21087137858073,133.1240063902743,619.2307512468828,120.58001480673316,0.6776323960606296,1.3631311735310163,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.658334732055664,31.183334350585938,31.80000114440918,30.58333396911621,26.058334350585938,26.766666412353516,27.225000381469727,26.058334350585938,21.508333206176758,22.40833282470703,22.67500114440918,21.600000381469727,0.11642517242814067,22.76049296061198,22.431137084960938,22.20105489095052,22.709849039713543,22.76049296061198,22.431137084960938,3.508333444595337,3.4833333492279053,3.450000047683716,3.4000000953674316,65853.28185,58718.81709,65853.87367,1478.8,1839.4,1901.3,1833.0,1669.1,1435.6,2162.8,0.06689461686664686,0.0,0.0,0.0,29.052332560221355,28.803334554036457,20.1229985555013,21.92199961344401,18.957667032877605,28.785664876302082,29.194000244140625,26.422332763671875,29.544667561848957,24.30633290608724,27.89300028483073,28.833333333333332,216.63341645885288,20.22942643391521,43.54252708856784,47.40629416614322,50.28748724089196,53.39822157663317,237178.203125,240000.375,236071.78125,231865.8125,754.7054239401497,763.6243765586034,751.064448254364,737.6240648379053,6.880833148956299,6.447499752044678,7.109166622161865,7.261666297912598
BD200000000158,BDGE42FL,BD,2000.0,158.0,BD2000DHS,9501.31640625,10078.7734375,10702.23828125,145.4250030517578,130.69166564941406,130.06666564941406,163.31666564941406,41.35308074951172,37.25178146362305,37.33971405029297,48.630271911621094,0.08830570257627048,0.10751577524038461,0.16016382437485915,28.670000076293945,28.510000228881836,28.022727966308594,28.35727310180664,10.350000381469727,10.050000190734863,10.383333206176758,10.233333587646484,10,3089,3109,3214,3326,3319,3216,3247,0.0,0.0,0.0,0.0,88.71428571428571,894.6253662109375,10,60.906089782714844,-9999,-9999,-9999,24.66699981689453,25.15416717529297,24.61936378479004,24.99863624572754,72.84515816824776,267.0962611607143,184.670166015625,0.018372116344315664,0.7223401069641113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.05000114440918,31.65833282470703,32.30833435058594,30.933334350585938,25.866666793823242,26.608333587646484,27.100000381469727,25.80000114440918,20.700000762939453,21.608333587646484,21.92500114440918,20.700000762939453,3.1198348999023438,21.215999603271484,21.639999389648438,20.663999557495117,21.7983341217041,21.215999603271484,21.639999389648438,3.516666889190674,3.508333444595337,3.4833333492279053,3.3583333492279053,22190.1582,28579.43428,74346.72212,1519.0,1934.0,1983.0,1552.0,1631.0,1360.0,1935.0,0.1081167118889945,3.0,3.0,3.0,29.424999237060547,28.986000061035156,19.692001342773438,21.790998458862305,18.718000411987305,28.89699935913086,29.572999954223633,26.458999633789062,30.04199981689453,23.799999237060547,27.374000549316406,28.812000274658203,2.7142857142857144,0.14285714285714285,72.18097330729167,78.58597819010417,83.36217447916667,88.51886393229167,18292.05078125,19605.509765625,20421.208984375,21234.30078125,1651.638671875,1770.234375,1843.8861607142858,1917.302455357143,6.484999656677246,6.266666412353516,6.5958333015441895,6.6508331298828125
BD200000000159,BDGE42FL,BD,2000.0,159.0,BD2000DHS,12662.638671875,13432.2294921875,14263.134765625,145.4250030517578,130.69166564941406,130.06666564941406,163.31666564941406,41.35308074951172,37.25178146362305,37.33971405029297,48.630271911621094,0.11108284730177659,0.13334108315981352,0.19998709972088152,28.670000076293945,28.510000228881836,28.022727966308594,28.35727310180664,10.350000381469727,10.050000190734863,10.383333206176758,10.233333587646484,10,3089,3109,3214,3326,3319,3216,3247,0.0,0.0,0.0,0.0,87.88235294117646,894.6253662109375,10,60.906089782714844,-9999,-9999,-9999,24.66699981689453,25.15416717529297,24.61936378479004,24.99863624572754,63.7395133972168,233.709228515625,161.58639526367188,0.016075601801276207,0.6320475935935974,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.05000114440918,31.65833282470703,32.30833435058594,30.933334350585938,25.866666793823242,26.608333587646484,27.100000381469727,25.80000114440918,20.700000762939453,21.608333587646484,21.92500114440918,20.700000762939453,3.3863347371419272,21.215999603271484,21.639999389648438,20.663999557495117,21.7983341217041,21.215999603271484,21.639999389648438,3.516666889190674,3.508333444595337,3.4833333492279053,3.3583333492279053,21875.17509,28226.9464,74643.63825,1519.0,1934.0,1983.0,1552.0,1631.0,1360.0,1935.0,0.09639837592840195,3.0,3.0,3.0,29.424999237060547,28.986000061035156,19.692001342773438,21.790998458862305,18.718000411987305,28.89699935913086,29.572999954223633,26.458999633789062,30.04199981689453,23.799999237060547,27.374000549316406,28.812000274658203,2.4375,0.125,68.49156188964844,74.56918334960938,79.10125732421875,83.99436950683594,20905.736328125,22406.873046875,23339.12109375,24268.392578125,1651.638671875,1770.234375,1843.88623046875,1917.302490234375,6.484999656677246,6.266666412353516,6.5958333015441895,6.6508331298828125
BD200000000160,BDGE42FL,BD,2000.0,160.0,BD2000DHS,8388.58984375,8898.419921875,9448.8671875,145.4250030517578,130.69166564941406,130.06666564941406,163.31666564941406,41.35308074951172,37.25178146362305,37.33971405029297,48.630271911621094,0.048829998288835795,0.06300151348114014,0.10561559881482806,28.42799949645996,28.761667251586914,27.964000701904297,28.50200080871582,10.350000381469727,10.050000190734863,10.383333206176758,10.233333587646484,10.0,2939.0,2939.0,2918.0,2962.0,2969.0,2879.0,2900.0,0.0,0.0,0.0,0.0,75.46666666666667,894.6253662109375,10,60.906089782714844,-9999,-9999,-9999,24.797000885009766,25.357500076293945,24.883363723754883,25.25433349609375,185.96180013020833,1420.2369791666667,671.7348958333333,0.04760447343190511,3.489571380615234,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.05000114440918,31.65833282470703,32.30833435058594,30.933334350585938,25.866666793823242,26.608333587646484,27.100000381469727,25.80000114440918,20.700000762939453,21.608333587646484,21.92500114440918,20.700000762939453,2.72416090965271,21.80272674560547,22.00666618347168,21.166000366210938,21.953332901000977,21.80272674560547,22.00666618347168,3.516666889190674,3.508333444595337,3.4833333492279053,3.3583333492279053,24737.09033,30520.29728,76879.72425,1523,1950,1991,1545,1618,1375,1920,0.06866753896077474,3.0,3.0,3.0,29.424999237060547,28.986000061035156,19.692001342773438,21.790998458862305,18.718000411987305,28.89699935913086,29.572999954223633,26.458999633789062,30.04199981689453,23.799999237060547,27.374000549316406,28.812000274658203,4.866666666666666,0.8,40.520026711856616,44.11558622472427,46.79678165211397,49.691582174862134,19603.3671875,21010.984375,21885.158203125,22756.5390625,1651.638671875,1770.234375,1843.8861979166666,1917.3024739583334,6.484999656677246,6.266666412353516,6.5958333015441895,6.6508331298828125
